created_at,full_text,tweet_url,text_clean
Thu Jun 05 01:41:39 +0000 2025,6 minggu pasca pemata2an dan pengintaian intel polisi resmi dan gua intel swasta julukan dosenku tni itu tugas kami rampung pki2 di tangkap di lampung saat tengah mengail ikanBerhasil tugasku tanpa pamrih hanya ucapan terimakasih dari dosenya tak apa memang ikhlas kami https://t.co/aRgfA0MC5j,https://x.com/undefined/status/1930439845887049948, minggu pasca pemataan dan pengintaian intel polisi resmi dan gua intel swasta julukan dosenku tni itu tugas kami rampung pki di tangkap di lampung saat tengah mengail ikanBerhasil tugasku tanpa pamrih hanya ucapan terimakasih dari dosenya tak apa memang ikhlas kami 
Thu Jun 05 01:41:32 +0000 2025,ak kalo penilaian dosen pas pak danang kayanya akan aku nilai 100 semuanya (pokoknya sgt puas),https://x.com/undefined/status/1930439817109876810,ak kalo penilaian dosen pas pak danang kayanya akan aku nilai  semuanya pokoknya sgt puas
Thu Jun 05 01:41:01 +0000 2025,@slumberdumber Aamiin. Timakaciyyy lagi sudah di semangatin walaupun sejujurnya takut brutal anjiccc. Mana mau KKN ngajuin judul skripsi ketemu dosen PA Yang killer nauzubillah. Semoga di permudah. Aamiin ,https://x.com/undefined/status/1930439685450674653, Aamiin Timakaciyyy lagi sudah di semangatin walaupun sejujurnya takut brutal anjiccc Mana mau KKN ngajuin judul skripsi ketemu dosen PA Yang killer nauzubillah Semoga di permudah Aamiin 
Thu Jun 05 01:40:43 +0000 2025,apa yg harus dilakukan kalo udah 2 jam di kampus tp dosen ga dateng-dateng.. should i js go home ,https://x.com/undefined/status/1930439610863366373,apa yg harus dilakukan kalo udah  jam di kampus tp dosen ga datengdateng should i js go home 
Thu Jun 05 01:40:32 +0000 2025,Deymmm ini baru bgt dibahas sama dosen gw kmrn and it all makes sense ,https://x.com/undefined/status/1930439563392233552,Deymmm ini baru bgt dibahas sama dosen gw kmrn and it all makes sense 
Thu Jun 05 01:40:26 +0000 2025,@jene_naaaa Gapapaa kok beb WKWKK malah emg katanya psiko tuh sekalian 'rawat jalan' kyk semakin kita pelajari semakin kita relatee tp kita jg kyk lebih 'paham' gtt xixii. Ini emg ada aja dosen sm tugas yg gk agak2 ️️,https://x.com/undefined/status/1930439539174322357,naaaa Gapapaa kok beb WKWKK malah emg katanya psiko tuh sekalian rawat jalan kyk semakin kita pelajari semakin kita relatee tp kita jg kyk lebih paham gtt xixii Ini emg ada aja dosen sm tugas yg gk agak 
Thu Jun 05 01:40:14 +0000 2025,@fiqsalia WOI ANJIR DH SIDANG AZA WYL MOGA LANCAR MOGA DOSEN PENGUJINYA MALAZ BERTANYEA,https://x.com/undefined/status/1930439489585066290, WOI ANJIR DH SIDANG AZA WYL MOGA LANCAR MOGA DOSEN PENGUJINYA MALAZ BERTANYEA
Thu Jun 05 01:39:59 +0000 2025,Menyebalkan skali yh dosen main majuin jam kelas ,https://x.com/undefined/status/1930439426427236839,Menyebalkan skali yh dosen main majuin jam kelas 
Thu Jun 05 01:39:39 +0000 2025,nyebelinn nih satu dosen penguji anyingggg,https://x.com/undefined/status/1930439343128359046,nyebelinn nih satu dosen penguji anyingggg
Thu Jun 05 01:39:39 +0000 2025,@jiyalies @clairosas @chatimezk bisa. bisa dipertanyakan kewarasanmu sama team teaching dosen,https://x.com/undefined/status/1930439341123514383,   bisa bisa dipertanyakan kewarasanmu sama team teaching dosen
Thu Jun 05 01:38:46 +0000 2025,H-1 lebaran mencari dosen penguji untuk bahas revisi‍️ https://t.co/0SrUOXLqiY,https://x.com/undefined/status/1930439121035767852,H lebaran mencari dosen penguji untuk bahas revisi 
Thu Jun 05 01:38:01 +0000 2025,ini dosen pembimbing kagak bantu samsek anjirrrr kek diem aja?? setau gue ini termasuk project belio dehh ELAHHHH,https://x.com/undefined/status/1930438931813937451,ini dosen pembimbing kagak bantu samsek anjirrrr kek diem aja setau gue ini termasuk project belio dehh ELAHHHH
Thu Jun 05 01:35:20 +0000 2025,dosen fisika ganteng ganteng amnjay,https://x.com/undefined/status/1930438254400286895,dosen fisika ganteng ganteng amnjay
Thu Jun 05 01:35:16 +0000 2025,@ardisatriawan Pak Dosen saban hari sabar banget ngadepin tong kosong ,https://x.com/undefined/status/1930438240143847643, Pak Dosen saban hari sabar banget ngadepin tong kosong 
Thu Jun 05 01:34:38 +0000 2025,@WeirdBlox_ dosen't not turn on until tomorrow?,https://x.com/undefined/status/1930438077735899383, dosent not turn on until tomorrow
Thu Jun 05 01:33:42 +0000 2025,@Pamankarta @ardisatriawan Hahaha kalo bukan dosen kok sok kritisi dosen kalo dicounter bilang bukan tugas saya pantes gampang dibohongi politisi model dedy ini ,https://x.com/undefined/status/1930437844520317084,  Hahaha kalo bukan dosen kok sok kritisi dosen kalo dicounter bilang bukan tugas saya pantes gampang dibohongi politisi model dedy ini 
Thu Jun 05 01:33:37 +0000 2025,Dosen Dan Mahasiswi Cantiknya https://t.co/YHlxcwe2bM https://t.co/DaawilxdXc Kamis pagii pagiii bangun babi Superindo temul dodo Idhul Adha tiptop ready vcs https://t.co/eV1fgtZt5X,https://x.com/undefined/status/1930437825213936111,Dosen Dan Mahasiswi Cantiknya   Kamis pagii pagiii bangun babi Superindo temul dodo Idhul Adha tiptop ready vcs 
Thu Jun 05 01:33:30 +0000 2025,telat 20 menit tp blm ada dosen selamat lah gua,https://x.com/undefined/status/1930437795715396025,telat  menit tp blm ada dosen selamat lah gua
Thu Jun 05 01:33:03 +0000 2025,@jeyiikatt WKWKWK SAMAA tapi aku online se cuma ga ngerti lagi iki dosen e pie,https://x.com/undefined/status/1930437681399640381, WKWKWK SAMAA tapi aku online se cuma ga ngerti lagi iki dosen e pie
Thu Jun 05 01:31:57 +0000 2025,@jay_wany3 @yappingfess opsional karna dosen juga ga mempermasalahkan hal hal gtu atau dari pintu cukup tundukkan kepala aja udah cukup tapi mau kamu langsung masuk trs duduk juga gapapa,https://x.com/undefined/status/1930437405271830564,wany  opsional karna dosen juga ga mempermasalahkan hal hal gtu atau dari pintu cukup tundukkan kepala aja udah cukup tapi mau kamu langsung masuk trs duduk juga gapapa
Thu Jun 05 01:31:33 +0000 2025,Anyway a cool experience menggunakan dua dosen ini dalam tim fua du baru xixi (slight anaglea and phai-chan as their kid if u squint enough) https://t.co/iYFdzulm4u,https://x.com/undefined/status/1930437301676740893,Anyway a cool experience menggunakan dua dosen ini dalam tim fua du baru xixi slight anaglea and phaichan as their kid if u squint enough 
Thu Jun 05 01:31:10 +0000 2025,︎ bersikap seolah HYUN tidak ada di hadapan mereka. Aku benar-benar butuh ini Hajoon Hyung. Dan tidak Jian menggelengkan kepala tidak akan ketahuan. Dosen kami sering berganti dan mereka tidak repot-repot menghafal nama mahasiswa. ︎,https://x.com/undefined/status/1930437208626081857, bersikap seolah HYUN tidak ada di hadapan mereka Aku benarbenar butuh ini Hajoon Hyung Dan tidak Jian menggelengkan kepala tidak akan ketahuan Dosen kami sering berganti dan mereka tidak repotrepot menghafal nama mahasiswa 
Thu Jun 05 01:30:55 +0000 2025,Kenapa sih dosen ini kayak ga menghargai waktu yang kena kita lagi kita lagi,https://x.com/undefined/status/1930437143350112439,Kenapa sih dosen ini kayak ga menghargai waktu yang kena kita lagi kita lagi
Thu Jun 05 01:30:25 +0000 2025,@tybluuuu_ Aku tau pasti kesel. Tapi kalo kuliah selagi bukan tanggal merah jangan gegabah please. Dosen emang gitu dan itu bukan salah dosennya menurutku. Aku pas kuliah jg libur ditanggal merah aja cuti bersama tetep masuk jadi semangat mahasiswa wkwk,https://x.com/undefined/status/1930437016371769828, Aku tau pasti kesel Tapi kalo kuliah selagi bukan tanggal merah jangan gegabah please Dosen emang gitu dan itu bukan salah dosennya menurutku Aku pas kuliah jg libur ditanggal merah aja cuti bersama tetep masuk jadi semangat mahasiswa wkwk
Thu Jun 05 01:30:18 +0000 2025,duh temen kelas aku ga ada malu apa yh lg puasa² makan di kelas pas ada dosen mana duduknya di belakang aku pas lg kalo ga menganggu si ga masalah ya tp ini dia makan nya ngecap ,https://x.com/undefined/status/1930436989364379999,duh temen kelas aku ga ada malu apa yh lg puasa makan di kelas pas ada dosen mana duduknya di belakang aku pas lg kalo ga menganggu si ga masalah ya tp ini dia makan nya ngecap 
Thu Jun 05 01:30:13 +0000 2025,gue gak suka banget sama dosen satu ini demi apapun ARGHHHH NYEBELIN ANYINGGG,https://x.com/undefined/status/1930436967193555191,gue gak suka banget sama dosen satu ini demi apapun ARGHHHH NYEBELIN ANYINGGG
Thu Jun 05 01:29:10 +0000 2025,@person1232415 @DylanDBlackburn @PureViolenceX You do know Americans have rights and no single American can take that away from them. Homeless/strungout thats dosen t matter.If he would have simply called the police it would be a different matter private security has no right to put hands on peopleofficers who seer an oath,https://x.com/undefined/status/1930436704264966544,   You do know Americans have rights and no single American can take that away from them Homelessstrungout thats dosen t matterIf he would have simply called the police it would be a different matter private security has no right to put hands on peopleofficers who seer an oath
Thu Jun 05 01:29:09 +0000 2025,tpb/jurusan blm ada survival kit praktikum?!?! ayooo beliii dmn lg beli spek udh sesuai sm kriteria dosen selengkap ini sampe ke nametag nametagnya lgsg aja di co skrg kalo nunggu semester depan keburu tutup PO nyaa ‍ https://t.co/hul9reicgs https://t.co/PoxqBQZybU,https://x.com/undefined/status/1930436701031465444,tpbjurusan blm ada survival kit praktikum ayooo beliii dmn lg beli spek udh sesuai sm kriteria dosen selengkap ini sampe ke nametag nametagnya lgsg aja di co skrg kalo nunggu semester depan keburu tutup PO nyaa   
Thu Jun 05 01:28:28 +0000 2025,@papilionidaety @yappingfess kalau telat tanya ke tmn km yg udah dikelas masih blh masuk apa gk trs hrs tau juga dosen nya kasih toleransi berapa menit buat keterlambatan,https://x.com/undefined/status/1930436525986328695,  kalau telat tanya ke tmn km yg udah dikelas masih blh masuk apa gk trs hrs tau juga dosen nya kasih toleransi berapa menit buat keterlambatan
Thu Jun 05 01:27:35 +0000 2025,@seoranpo OWEKASMSJNZJAK TUH TUHHH PAK/BU DOSEN LIAT INI,https://x.com/undefined/status/1930436306326433954, OWEKASMSJNZJAK TUH TUHHH PAKBU DOSEN LIAT INI
Thu Jun 05 01:27:06 +0000 2025,@sbmptnfess Waktu kuliah tentatif yg dikit2 tuh ganti jadwal dosen seharian stand by di kampus mengikuti dosennya. Udahlah.. kalian ambil UT atau kelas karyawan aja. Kuliahnya santai bisa ambil diweekend bisa sambil kerja dan pas tamat udah punya pengalaman.,https://x.com/undefined/status/1930436184179945808, Waktu kuliah tentatif yg dikit tuh ganti jadwal dosen seharian stand by di kampus mengikuti dosennya Udahlah kalian ambil UT atau kelas karyawan aja Kuliahnya santai bisa ambil diweekend bisa sambil kerja dan pas tamat udah punya pengalaman
Thu Jun 05 01:26:47 +0000 2025, Dikta itu kan dosen ya apakah ada sampingan atau side histle lainnyyaaaa kahhh? Soalnya gaya hidupnya bukan kayak orang yang kerjanya cuma jadi dosen.. pl... hehehe iyaa dikta kerjanya bukan cuma dosen kok tapi gak aku masukin tmi soa... #tellonym https://t.co/skhtKk9ljM,https://x.com/undefined/status/1930436104408445035, Dikta itu kan dosen ya apakah ada sampingan atau side histle lainnyyaaaa kahhh Soalnya gaya hidupnya bukan kayak orang yang kerjanya cuma jadi dosen pl hehehe iyaa dikta kerjanya bukan cuma dosen kok tapi gak aku masukin tmi soa tellonym 
Thu Jun 05 01:26:40 +0000 2025,@OneBadDude_ The constitution dosen't mention glorifying perversions not one word,https://x.com/undefined/status/1930436073555144780, The constitution dosent mention glorifying perversions not one word
Thu Jun 05 01:25:23 +0000 2025,@lavienrozc @dolcelattee_ @yoah Skripsi aku emang bahas ekspor kak.. dan beberapa kali bantu dosen penelitian bahasannya tentang ekspor komoditas pertanian jg.. jd lumayan ngulikkkk,https://x.com/undefined/status/1930435750287552887,   Skripsi aku emang bahas ekspor kak dan beberapa kali bantu dosen penelitian bahasannya tentang ekspor komoditas pertanian jg jd lumayan ngulikkkk
Thu Jun 05 01:25:02 +0000 2025,@coldgaboFN It dosen t look as good but i can t a huge difference but C1 grass does look a lot better though.,https://x.com/undefined/status/1930435664039870633, It dosen t look as good but i can t a huge difference but C grass does look a lot better though
Thu Jun 05 01:24:46 +0000 2025,@tanyarlfes dosen kami dri kamis kmarin jg blg kamis depan kita online aja ya klian psti mau pulkam kn. dan dosen kami baik sekali klo kami nego kuliah online beliau pasti menyetujuinya. jadi dari kemarin kami udh pulkam eh mungkin ini berlaku jg buat dosen di kampus lain ya.,https://x.com/undefined/status/1930435597140931024, dosen kami dri kamis kmarin jg blg kamis depan kita online aja ya klian psti mau pulkam kn dan dosen kami baik sekali klo kami nego kuliah online beliau pasti menyetujuinya jadi dari kemarin kami udh pulkam eh mungkin ini berlaku jg buat dosen di kampus lain ya
Thu Jun 05 01:24:41 +0000 2025,selfie sebelum nanti badmood menghadapi dosen aneh https://t.co/lKOrK3Q7BR,https://x.com/undefined/status/1930435573132734700,selfie sebelum nanti badmood menghadapi dosen aneh 
Thu Jun 05 01:24:31 +0000 2025,@sbmptnfess Kalian yg pengen kuliah udah dehhh.. Sibuk banget lu semua cari PTN itu semua tuh asumsi lu doang biayanya murah. Doktrin kalau PTN murah = SALAH BESAR. Itu semua belum termasuk biaya buku dkk. Belum lagi biaya inmateril apa itu? Waktu. Ngejer dosen udah kya nyembah Tuhan.,https://x.com/undefined/status/1930435534960374232, Kalian yg pengen kuliah udah dehhh Sibuk banget lu semua cari PTN itu semua tuh asumsi lu doang biayanya murah Doktrin kalau PTN murah  SALAH BESAR Itu semua belum termasuk biaya buku dkk Belum lagi biaya inmateril apa itu Waktu Ngejer dosen udah kya nyembah Tuhan
Thu Jun 05 01:24:27 +0000 2025,@tom_hutomo @collegemfs biasanya sih yang pertama dibaca oleh dosen bagian ucapan terima kasih ,https://x.com/undefined/status/1930435515310059672,hutomo  biasanya sih yang pertama dibaca oleh dosen bagian ucapan terima kasih 
Thu Jun 05 01:24:15 +0000 2025,@MissBehave2121 Yeah dosen't get any truer than that.,https://x.com/undefined/status/1930435465846632564, Yeah dosent get any truer than that
Thu Jun 05 01:23:57 +0000 2025,@mikisayakaa_ that dosen't look like me . . . ):,https://x.com/undefined/status/1930435388973428957, that dosent look like me    
Thu Jun 05 01:23:04 +0000 2025,Kmrn kelas keramik kita milih warna depan dosen terus gw milih ijo terus nilam ngomong lu mah mwnya hiyor y (KENCENG BANGET LAGI) terus gw vibrates di tempat berusaha keras gak cekek nilam depan the entire class,https://x.com/undefined/status/1930435170123034930,Kmrn kelas keramik kita milih warna depan dosen terus gw milih ijo terus nilam ngomong lu mah mwnya hiyor y KENCENG BANGET LAGI terus gw vibrates di tempat berusaha keras gak cekek nilam depan the entire class
Thu Jun 05 01:22:58 +0000 2025,@tybluuuu_ Kalau aku sih ga bakal berani balik sebelum ada kata iya dari dosen atau mungkin bakal nemuin langsung buat cari kepastian. Goodluck deh buat teman2 mu yg ga bisa ikut uas semoga nilainya ga eror dan ngulang matkul,https://x.com/undefined/status/1930435144055435483, Kalau aku sih ga bakal berani balik sebelum ada kata iya dari dosen atau mungkin bakal nemuin langsung buat cari kepastian Goodluck deh buat teman mu yg ga bisa ikut uas semoga nilainya ga eror dan ngulang matkul
Thu Jun 05 01:22:05 +0000 2025,@kulrromi Nih peluang aku lulus matkul dosen killer aja lebih gede daripada peluang jadi istri sunghoon ,https://x.com/undefined/status/1930434922399105352, Nih peluang aku lulus matkul dosen killer aja lebih gede daripada peluang jadi istri sunghoon 
Thu Jun 05 01:21:19 +0000 2025,@papilionidaety @yappingfess biasanya setiap awal pertemuan matkul itu ada ngebahas kontrak belajar antara mahasiswa sama dosen. nah disitu kalian bisa ngelobi toleransi telat berapa menit atau ya tergantung dari dosen itu sendiri.,https://x.com/undefined/status/1930434728982917507,  biasanya setiap awal pertemuan matkul itu ada ngebahas kontrak belajar antara mahasiswa sama dosen nah disitu kalian bisa ngelobi toleransi telat berapa menit atau ya tergantung dari dosen itu sendiri
Thu Jun 05 01:21:08 +0000 2025,DOSEN GUE NIH MUSLIM ATAU BUKAN SIH??? bisa2nya H-1 idul adha malah kuliah KELAS SORE LAGI https://t.co/z6YrSBgeSF,https://x.com/undefined/status/1930434680492605478,DOSEN GUE NIH MUSLIM ATAU BUKAN SIH bisanya H idul adha malah kuliah KELAS SORE LAGI 
Thu Jun 05 01:20:30 +0000 2025, Yg ga bisa dihindari itu kematian dan pajak klo ga mau kena pajak ya (bikin) usaha og di luar angkasa WKWKWKWK BU DOSEN SATU INI,https://x.com/undefined/status/1930434522337948041, Yg ga bisa dihindari itu kematian dan pajak klo ga mau kena pajak ya bikin usaha og di luar angkasa WKWKWKWK BU DOSEN SATU INI
Thu Jun 05 01:19:43 +0000 2025,Speaking seriously I distinctly remember seeing one video on a guy's anime channel where he complains about Youtube's copyright system regarding anime and how old anime's don't get videos demonitized but he dosen't want to make videos on older anime and it made me sad.,https://x.com/undefined/status/1930434324501016685,Speaking seriously I distinctly remember seeing one video on a guys anime channel where he complains about Youtubes copyright system regarding anime and how old animes dont get videos demonitized but he dosent want to make videos on older anime and it made me sad
Thu Jun 05 01:19:36 +0000 2025,@juvegaristabah dulu -20 ga sih. pas serie b.,https://x.com/undefined/status/1930434297477116287, dulu  ga sih pas serie b
Thu Jun 05 01:19:26 +0000 2025,@papilionidaety @yappingfess Tergantung dosen tapi mostly jangan sampe telat sih biasanya gadibolehin masuk apalagi kalo lebih dari 10 menit syukur2 kalo belum absen kalo sudah absen dan kamu telat yaa jadinya alpa dan berpengaruh di kehadiran yang wajib 80% itu buat lulus matkul,https://x.com/undefined/status/1930434254288367725,  Tergantung dosen tapi mostly jangan sampe telat sih biasanya gadibolehin masuk apalagi kalo lebih dari  menit syukur kalo belum absen kalo sudah absen dan kamu telat yaa jadinya alpa dan berpengaruh di kehadiran yang wajib  itu buat lulus matkul
